t,cap1_x,cap2_x,cap3_x,cap4_x,cap5_x,cap1_y,cap2_y,cap3_y,cap4_y,cap5_y,cap1_z,cap2_z,cap3_z,cap4_z,cap5_z
1.5166666666666666,0.0012871320359408855,0.002314300276339054,0.0034540067426860332,0.00451991893351078,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874996304512024,1.7916680574417114,1.7083338499069214,1.6250081062316895,1.5416666269302368
1.5333333333333332,0.0009618109324947,0.0019132582237944007,0.0031420127488672733,0.004406921099871397,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874993085861206,1.791663646697998,1.7083302736282349,1.625007152557373,1.5416666269302368
1.55,0.0006491776439361274,0.0015268682036548853,0.0028397736605256796,0.004296721890568733,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749902248382568,1.7916616201400757,1.7083265781402588,1.6250064373016357,1.5416666269302368
1.5666666666666667,0.00035643065348267555,0.001164097455330193,0.0025533041916787624,0.004190992563962936,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874988079071045,1.7916587591171265,1.7083231210708618,1.6250059604644775,1.5416666269302368
1.5833333333333333,9.210683492710814e-05,0.0008352334261871874,0.0022896986920386553,0.004091925919055939,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749862909317017,1.7916570901870728,1.708320140838623,1.625006079673767,1.5416666269302368
1.6,-0.00013425857468973845,0.0005515073426067829,0.002057242440059781,0.004002461209893227,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749839067459106,1.7916547060012817,1.7083173990249634,1.625006079673767,1.5416666269302368
1.6166666666666667,-0.0003129356191493571,0.00032423745142295957,0.001865081605501473,0.003926274832338095,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749818801879883,1.7916524410247803,1.7083148956298828,1.625006079673767,1.5416666269302368
1.6333333333333333,-0.00043532042764127254,0.00016354829131159931,0.001722369808703661,0.0038674650713801384,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749806880950928,1.7916511297225952,1.7083131074905396,1.625006079673767,1.5416666269302368
1.65,-0.0004954541800543666,7.694233499933034e-05,0.0016370144439861178,0.0038299094885587692,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874979853630066,1.7916500568389893,1.7083110809326172,1.625006079673767,1.5416666269302368
1.6666666666666667,-0.0004910716670565307,6.823197327321395e-05,0.0016142935492098331,0.0038164532743394375,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874979853630066,1.7916496992111206,1.7083098888397217,1.6250056028366089,1.5416666269302368
1.6833333333333333,-0.00042412139009684324,0.0001368210359942168,0.0016557462513446808,0.0038282889872789383,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749793767929077,1.7916494607925415,1.7083097696304321,1.6250053644180298,1.5416666269302368
1.7,-0.00030034626252017915,0.0002776928886305541,0.001758742961101234,0.0038646834436804056,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749803304672241,1.7916502952575684,1.7083107233047485,1.6250048875808716,1.5416666269302368
1.7166666666666666,-0.0001280759461224079,0.0004823435447178781,0.0019170427694916725,0.003923206124454737,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749815225601196,1.7916513681411743,1.7083125114440918,1.625004529953003,1.5416666269302368
1.7333333333333334,8.33026206237264e-05,0.0007401652401313186,0.0021219688933342695,0.004000300541520119,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749830722808838,1.7916529178619385,1.7083152532577515,1.6250046491622925,1.5416666269302368
1.75,0.0003245144325774163,0.0010397890582680702,0.0023637311533093452,0.004091918468475342,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749849796295166,1.7916549444198608,1.7083183526992798,1.6250046491622925,1.5416666269302368
1.7666666666666666,0.0005871111061424017,0.0013701035641133785,0.002632467309013009,0.004193988628685474,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749879598617554,1.7916581630706787,1.7083216905593872,1.6250048875808716,1.5416666269302368
1.7833333333333332,0.0008639154839329422,0.0017211379017680883,0.0029191141948103905,0.004302775487303734,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.874990463256836,1.791661262512207,1.7083256244659424,1.6250052452087402,1.5416666269302368
1.8,0.0011491663753986359,0.0020845115650445223,0.003215822158381343,0.004414980299770832,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749935626983643,1.791666865348816,1.7083290815353394,1.6250059604644775,1.5416666269302368
1.8166666666666667,0.0014381423825398088,0.002453075721859932,0.0035157818347215652,0.0045277816243469715,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8749969005584717,1.7916710376739502,1.7083326578140259,1.6250067949295044,1.5416666269302368
1.8333333333333333,0.0017266380600631237,0.002820286899805069,0.003812829265370965,0.004638692829757929,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.8750001192092896,1.7916759252548218,1.7083361148834229,1.6250079870224,1.5416666269302368
1.8499999999999999,0.002010470489040017,0.00317964656278491,0.0041010319255292416,0.00474542798474431,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.875003457069397,1.7916803359985352,1.7083393335342407,1.625009298324585,1.5416666269302368
1.8666666666666667,0.0022848877124488354,0.0035240079741925,0.004374240525066853,0.00484575005248189,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.875006914138794,1.7916855812072754,1.7083423137664795,1.6250110864639282,1.5416666269302368
1.8833333333333333,0.0025441560428589582,0.0038452171720564365,0.0046258848160505295,0.004937424324452877,0.004999999422580004,0.0,0.0,0.0,0.0,0.0,1.875010371208191,1.7916896343231201,1.7083452939987183,1.6250128746032715,1.5416666269302368
