t,cap2_x,cap4_x,cap8_x,cap50_x,cap100_x,cap150_x,cap199_x,cap2_y,cap4_y,cap8_y,cap50_y,cap100_y,cap150_y,cap199_y,cap2_z,cap4_z,cap8_z,cap50_z,cap100_z,cap150_z,cap199_z
0.43333333333333335,-1.2576839253597427e-05,-4.7360765165649354e-05,-0.000157868504174985,0.009387030266225338,0.10205265879631042,0.19203388690948486,0.27962827682495117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.987331509590149,1.9772192239761353,1.9569967985153198,1.7453199625015259,1.51119065284729,1.2754265069961548,1.0457227230072021
0.45,-6.484518962679431e-06,-2.600296284072101e-05,-3.274425398558378e-05,0.009227380156517029,0.09822407364845276,0.18984144926071167,0.27541664242744446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873082637786865,1.9771817922592163,1.9569289684295654,1.744896650314331,1.5127003192901611,1.2788448333740234,1.0481053590774536
0.4666666666666667,0.00032537418883293867,0.0009968215599656105,0.00249229627661407,0.011985968798398972,0.08760181069374084,0.18973004817962646,0.2719947397708893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873145818710327,1.977210521697998,1.9570155143737793,1.7450182437896729,1.5099635124206543,1.2810114622116089,1.0496530532836914
0.48333333333333334,3.2715830457163975e-05,0.00020650697115343064,0.001080449903383851,0.014583373442292213,0.07481833547353745,0.18647994101047516,0.26887109875679016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873629808425903,1.9772727489471436,1.957108974456787,1.7457208633422852,1.5036240816116333,1.2799975872039795,1.0513255596160889
0.5,0.0002459519018884748,0.0008300163317471743,0.0024341491516679525,0.018146181479096413,0.06885319203138351,0.1824636310338974,0.2658628523349762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873195886611938,1.9772148132324219,1.9570369720458984,1.745412826538086,1.5004944801330566,1.2787675857543945,1.0526034832000732
0.5166666666666666,0.0002465572615619749,0.0008747138199396431,0.002648197812959552,0.025755716487765312,0.06339854747056961,0.17548611760139465,0.262803852558136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9874132871627808,1.9773731231689453,1.9573336839675903,1.7476445436477661,1.4993486404418945,1.2773700952529907,1.0506561994552612
0.5333333333333333,0.00021336415375117213,0.0006792143103666604,0.0017727314261719584,0.02856290526688099,0.060256846249103546,0.1650480479001999,0.26057949662208557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873676300048828,1.977288842201233,1.9571422338485718,1.7473989725112915,1.4980723857879639,1.272268533706665,1.0484826564788818
0.55,3.808306792052463e-05,0.0001738108549034223,0.0008319990593008697,0.03221553564071655,0.058971207588911057,0.1483113318681717,0.2578843832015991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873342514038086,1.977224588394165,1.9570152759552002,1.7473580837249756,1.4974101781845093,1.263657808303833,1.043900489807129
0.5666666666666667,0.0004886352107860148,0.00157744693569839,0.004322368185967207,0.03570765629410744,0.06478695571422577,0.13193435966968536,0.2522040009498596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873182773590088,1.977247953414917,1.9571824073791504,1.7470874786376953,1.4956457614898682,1.2540305852890015,1.0373271703720093
0.5833333333333334,0.00048182596219703555,0.001483578933402896,0.004074364434927702,0.037383824586868286,0.06946168839931488,0.12142974883317947,0.24591311812400818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9871009588241577,1.9768775701522827,1.9564998149871826,1.743636965751648,1.4904109239578247,1.2447303533554077,1.0337244272232056
0.6,0.0006551865953952074,0.002014503115788102,0.00550560187548399,0.037059783935546875,0.07022853940725327,0.11580083519220352,0.2390977442264557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9870864152908325,1.976888656616211,1.9566165208816528,1.743529200553894,1.4910870790481567,1.2429131269454956,1.0299147367477417
0.6166666666666667,0.0007047755061648786,0.002314058830961585,0.006321758963167667,0.036145780235528946,0.07209127396345139,0.11644167453050613,0.22698579728603363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9873651266098022,1.9773895740509033,1.9575895071029663,1.7475097179412842,1.4966392517089844,1.2459200620651245,1.0247735977172852
